X,Y,Donjek_asp,northness,profilecur,tangential,Sx_G2_d200,Sx_G13_d20,Donjek_slo,DonjekDEM_,Sx_G4_d200
604673.820933272,6763717.014969,339.44397,0.05303,0.00020,-0.00021,2.02000,1.43000,3.05669,2258.00000,2.02000
604618.641740736,6763734.38044141,336.03751,0.05614,0.00031,-0.00011,1.01000,1.43000,3.52242,2255.00000,1.01000
604558.754859068,6763738.83078305,323.13010,0.02499,-0.00036,0.00119,-1.01000,0.84000,1.78991,2254.00000,-1.01000
604498.287757826,6763743.53834688,281.30994,0.01249,0.00020,-0.00083,-1.01000,2.86000,2.73684,2252.00000,-1.01000
604440.453967841,6763741.07901743,280.00800,0.01871,-0.00007,-0.00076,-1.01000,2.86000,3.08788,2250.00000,-1.01000
604383.401955319,6763726.02821975,300.96375,0.02808,0.00066,0.00038,-2.02000,2.72000,3.12897,2247.00000,-2.02000
604327.717964348,6763705.23773112,246.03751,-0.01869,0.00268,0.00038,0.00000,4.29000,7.01841,2245.00000,-5.54000
604274.848298256,6763679.10146992,197.44719,-0.11125,-0.00319,-0.00194,6.55000,9.93000,6.54038,2228.00000,6.72000
604233.705360737,6763638.56788019,70.11484,-0.01248,-0.00077,-0.00004,10.02000,5.89000,8.87716,2231.00000,10.02000
604200.764412116,6763588.22396223,61.92751,0.08953,0.00125,0.00012,10.02000,4.21000,11.99690,2235.00000,10.02000
604166.306547303,6763538.3101845,40.42608,0.03435,0.00244,0.00001,2.02000,-0.84000,6.32476,2245.00000,2.02000
604142.373951945,6763486.36357405,293.96249,0.02495,0.00130,0.00098,-1.77000,1.43000,3.52242,2247.00000,-4.04000
604127.505618995,6763426.75727362,301.75946,0.02162,0.00224,0.00086,0.25000,1.43000,4.41344,2250.00000,-3.04000
604131.938423171,6763400.92832718,301.75946,0.04050,0.00224,0.00086,0.25000,1.43000,4.41344,2250.00000,-3.04000
604188.561457086,6763394.56446824,319.39871,0.04058,-0.00057,-0.00005,1.77000,2.86000,3.29786,2252.00000,0.00000
604248.328136951,6763387.51604578,348.69006,0.05613,0.00034,0.00174,0.00000,0.28000,3.64697,2256.00000,0.00000
604307.175855828,6763380.51277221,37.87498,0.08390,0.00157,0.00069,3.04000,1.40000,6.10126,2255.00000,3.04000
604367.423163053,6763373.49076769,331.26019,0.10858,-0.00071,-0.00322,6.05000,7.13000,6.30478,2250.00000,6.05000
604427.290406335,6763366.47796122,299.05463,0.04666,0.00196,-0.00073,3.54000,4.29000,5.51320,2255.00000,2.38000
604486.357795794,6763359.3660829,264.80557,0.00312,-0.00055,-0.00111,5.30000,3.65000,1.97688,2258.00000,3.97000
604547.18913427,6763351.77317378,248.19859,-0.02497,0.00024,-0.00024,4.55000,3.93000,1.92769,2260.00000,1.59000
604606.115635896,6763344.79665062,268.15240,-0.02808,-0.00149,-0.00161,2.02000,7.13000,5.53612,2263.00000,-0.40000
604665.256458745,6763337.72544761,284.03625,0.02487,0.00076,-0.00139,0.51000,4.29000,5.88513,2268.00000,-2.38000
604724.661473777,6763330.09318428,282.52881,0.02805,0.00031,-0.00052,1.01000,4.29000,3.29786,2274.00000,0.00000
604783.302835428,6763323.02392881,282.26477,0.01558,-0.00110,-0.00015,1.52000,5.71000,4.20674,2276.00000,0.00000
604843.927309875,6763316.09488925,66.03751,0.04058,0.00251,0.00122,0.00000,-1.69000,3.52242,2281.00000,0.00000
604902.987646067,6763308.93171619,59.03624,0.10500,0.00016,0.00025,4.04000,0.00000,5.20577,2277.00000,4.04000
604963.010466543,6763301.50039711,345.96375,0.15988,0.00234,-0.00032,2.53000,3.58000,7.34194,2276.00000,1.99000
605022.351694246,6763294.50786708,332.35403,0.12983,0.00229,-0.00028,2.02000,4.29000,8.42796,2278.00000,1.01000
605081.738085845,6763287.28932409,351.46924,0.11769,0.00063,0.00101,2.36000,11.10000,7.20389,2282.00000,2.02000
605115.555384474,6763258.4575344,338.49857,0.10250,-0.00021,0.00042,3.04000,8.09000,6.32476,2286.00000,2.02000
605096.428160097,6763208.74002586,333.43494,0.08708,0.00074,-0.00012,3.04000,2.86000,5.58735,2290.00000,2.02000
605051.802236106,6763168.77453869,350.21759,0.09024,0.00094,-0.00074,4.04000,1.43000,5.25426,2292.00000,4.04000
605008.753193728,6763127.09668396,336.03751,0.07753,0.00230,0.00185,4.80000,0.00000,3.52242,2296.00000,1.19000
604965.164315517,6763084.78577337,320.44034,0.12085,0.00109,-0.00069,6.72000,1.43000,5.32616,2295.00000,5.54000
604921.772417991,6763043.44467751,2.48956,0.17513,-0.00091,-0.00133,9.04000,1.43000,8.18785,2297.00000,9.04000
604879.036027424,6763002.20446679,0.00000,0.15438,0.00060,0.00371,2.02000,-2.81000,8.88066,2309.00000,2.02000
604835.667762189,6762959.9450161,306.67435,0.11641,0.00224,0.00055,-3.04000,4.29000,10.37737,2315.00000,-3.04000
604792.2744271,6762918.4788094,292.38013,0.12151,0.00045,0.00176,-1.52000,9.93000,12.94241,2312.00000,-8.05000
604748.725922237,6762876.81990727,279.58295,0.05787,-0.00016,-0.00064,2.53000,14.04000,13.71387,2304.00000,-3.17000
604706.218440159,6762835.2825012,300.37912,0.03367,-0.00030,-0.00275,5.72000,13.36000,11.86509,2297.00000,3.57000
604662.931424119,6762793.47586115,336.80139,0.14699,0.00196,-0.00165,7.55000,10.28000,12.08971,2299.00000,7.05000
604620.145320685,6762751.95792245,359.14490,0.23955,0.00110,-0.00012,8.05000,7.26000,11.82676,2306.00000,8.05000
604576.916826739,6762709.56595957,348.69006,0.20199,0.00199,0.00148,2.02000,1.40000,8.16114,2314.00000,0.00000
604534.339114647,6762668.61327088,293.62939,0.10227,0.00082,0.00083,9.29000,5.71000,6.22926,2314.00000,-0.79000
604507.442413208,6762650.99991839,293.19861,0.05568,0.00095,-0.00035,16.96000,7.13000,8.12665,2309.00000,3.57000
604480.614004691,6762692.75700112,297.64600,0.05258,0.00058,0.00126,11.49000,7.13000,8.42796,2307.00000,-0.40000
604479.785862628,6762750.61426044,294.67688,0.08688,-0.00097,0.00140,13.42000,7.13000,7.25166,2299.00000,0.00000
604481.232861194,6762813.07242013,355.60129,0.08708,-0.00142,0.00247,2.02000,0.00000,6.96898,2294.00000,2.02000
604482.636798175,6762873.27977205,3.01279,0.04370,-0.00177,0.00198,2.02000,1.12000,3.40264,2290.00000,2.02000
604484.602398135,6762933.29137685,19.53665,0.03747,0.00152,-0.00071,2.02000,0.56000,5.86899,2285.00000,2.02000
604485.860433566,6762993.40761167,30.61861,0.17021,0.00234,-0.00179,6.05000,1.40000,10.08922,2280.00000,6.05000
604486.712200131,6763052.86931696,46.16914,0.13330,-0.00614,-0.00640,20.37000,8.54000,12.22128,2259.00000,20.37000
604488.422241113,6763113.41792588,123.02386,-0.04340,-0.00469,-0.00737,13.90000,8.53000,8.47953,2258.00000,13.90000
604489.753568282,6763172.76015708,21.80141,0.06228,0.00295,-0.00025,3.29000,2.81000,1.92769,2270.00000,3.84000
604491.710745636,6763232.56426026,0.00000,0.08717,-0.00020,-0.00021,5.05000,3.65000,6.06492,2266.00000,5.15000
604493.35329245,6763293.10119927,334.98309,0.04681,-0.00077,-0.00069,6.39000,3.37000,2.96115,2259.00000,5.54000
604495.047208293,6763354.96682143,264.80557,-0.01873,-0.00055,-0.00111,5.30000,3.65000,1.97688,2258.00000,3.97000
604496.120733168,6763412.64758784,267.27368,-0.00312,0.00044,0.00059,1.77000,2.86000,3.75889,2260.00000,-1.59000
604496.321489195,6763473.40966266,277.59467,0.00932,0.00118,0.00026,0.51000,4.29000,5.40294,2260.00000,-3.04000
604497.728784653,6763532.57368544,278.13010,0.01245,0.00044,0.00080,-2.28000,4.29000,5.05115,2259.00000,-5.05000
604499.446649857,6763593.19314663,297.64600,0.03741,0.00013,0.00090,-3.04000,2.86000,4.23690,2258.00000,-3.04000
604500.605714316,6763653.85795032,303.69006,0.03741,0.00041,0.00042,-1.01000,2.86000,3.86754,2255.00000,-1.01000
604501.610449709,6763713.53083002,302.90524,0.00936,-0.00022,-0.00019,-1.01000,2.86000,3.62065,2253.00000,-1.01000
604502.987496831,6763773.30883624,288.43494,0.01249,0.00106,0.00144,-1.69000,0.28000,2.26364,2253.00000,-1.99000
604504.41676774,6763833.08489382,337.61987,0.08716,0.00051,0.00073,-1.01000,1.43000,3.28817,2251.00000,-1.01000
604505.518576114,6763893.48892026,347.00537,0.12093,0.00139,-0.00038,4.04000,1.43000,7.12942,2244.00000,4.04000
604507.77793315,6763954.02259064,330.64224,0.02181,-0.00128,-0.00139,5.05000,4.29000,6.54520,2238.00000,5.05000
604508.859970393,6764011.50336175,279.46234,0.01246,0.00124,0.00125,0.76000,2.86000,4.34809,2237.00000,0.00000
604508.257098897,6764041.47618485,317.60257,0.07154,0.00149,0.00243,0.76000,4.76000,5.55895,2236.00000,-0.40000
604508.414931006,6764073.58770566,317.60257,0.05917,0.00149,0.00243,0.76000,4.76000,5.55895,2236.00000,-0.40000
604469.379987177,6764076.35635516,306.46924,0.05607,-0.00133,0.00010,2.53000,7.13000,5.10736,2231.00000,1.99000
604424.654786952,6764035.60758232,356.18591,0.04370,0.00016,-0.00182,4.04000,4.29000,2.68972,2231.00000,4.04000
604378.877610787,6763996.32782628,26.56505,0.06236,0.00041,0.00042,3.04000,1.39000,3.99717,2235.00000,3.04000
604333.649074202,6763957.49602022,29.74488,0.06236,0.00026,-0.00005,3.04000,0.28000,2.88464,2238.00000,3.04000
604287.830679276,6763918.048763,11.30993,0.04367,0.00067,0.00183,-1.01000,-0.84000,1.82533,2241.00000,-1.01000
604242.349686711,6763879.02549463,272.48956,-0.00310,0.00133,0.00012,-1.77000,2.86000,4.11493,2240.00000,-4.04000
604196.968080491,6763840.11516644,271.59113,0.00610,0.00175,-0.00123,0.00000,11.31000,12.68512,2228.00000,-1.99000
604151.368340021,6763800.67254541,294.27444,0.07080,-0.00138,-0.00146,3.54000,12.68000,9.91693,2220.00000,1.99000
604105.893493,6763762.01766466,355.60129,0.12097,-0.00050,-0.00239,6.05000,6.76000,6.96898,2221.00000,6.05000
604060.885459787,6763723.42155259,348.02386,0.10256,-0.00049,0.00153,1.01000,3.37000,6.01787,2227.00000,1.01000
604015.371232525,6763683.94929896,315.00000,0.07765,-0.00036,0.00057,-1.01000,4.29000,6.30478,2228.00000,-1.01000
603969.166611364,6763644.49093721,292.75098,0.03724,0.00008,0.00074,-1.52000,5.71000,5.99683,2227.00000,-3.04000
603923.479146338,6763605.48533754,283.24054,0.04035,0.00072,-0.00011,-0.51000,5.71000,6.22926,2224.00000,-1.99000
603879.029543802,6763566.88855213,319.57391,0.08386,0.00015,-0.00077,5.55000,5.32000,6.32476,2218.00000,1.01000
603833.510187835,6763527.58343606,312.61407,0.07147,-0.00028,0.00070,14.61000,4.29000,6.05971,2219.00000,2.78000
603788.132438665,6763488.29008901,327.26477,0.08703,-0.00021,-0.00165,26.33000,5.71000,5.93859,2218.00000,12.89000
603777.754096017,6763460.24364567,357.51044,0.14228,-0.00148,-0.00178,31.75000,4.29000,8.18785,2222.00000,21.22000
603831.133948128,6763439.01758056,358.99490,0.09006,-0.00341,-0.00181,33.54000,2.86000,10.10140,2228.00000,24.26000
603890.630377073,6763430.84726217,357.70938,0.05603,-0.00174,0.00071,26.33000,3.37000,4.47072,2231.00000,13.27000
603950.568253438,6763423.49307999,2.29061,0.04371,-0.00092,-0.00032,21.69000,4.76000,4.47072,2231.00000,9.06000
604008.923384067,6763416.57674636,308.99100,0.07168,-0.00126,-0.00205,11.49000,9.23000,4.82620,2232.00000,3.57000
604069.770220554,6763409.20267744,285.64224,0.04318,-0.00252,-0.00153,6.80000,12.68000,9.21646,2236.00000,1.59000
603432.52557987,6763636.67229828,26.86192,0.26409,-0.00400,-0.00088,33.19000,-4.76000,28.34503,2215.00000,33.19000
603479.762837915,6763676.28125359,18.92464,0.11789,-0.00469,-0.00115,28.98000,1.69000,13.02077,2195.00000,26.21000
603523.47008145,6763715.96871401,309.55966,0.05605,0.00061,-0.00103,20.81000,4.51000,5.32616,2193.00000,8.67000
603567.481419542,6763756.59921709,282.09476,0.04661,0.00064,-0.00044,11.00000,5.00000,5.11357,2195.00000,0.00000
603612.158396003,6763796.16462388,276.34021,0.09549,0.00076,0.00110,2.02000,5.71000,6.45795,2199.00000,-3.57000
603656.955054479,6763836.71933391,300.25644,0.04361,0.00129,0.00099,-2.02000,3.37000,4.96242,2202.00000,-3.04000
603702.576810219,6763877.73030746,326.30994,0.04058,-0.00091,-0.00034,1.01000,5.00000,3.86754,2201.00000,1.01000
603746.744275145,6763917.19669017,317.72632,0.08714,-0.00114,0.00053,0.51000,5.71000,5.30828,2201.00000,0.00000
603791.727852582,6763957.46045223,335.32312,0.05603,-0.00136,-0.00027,2.02000,4.29000,7.25166,2199.00000,2.02000
603835.860445193,6763997.13501368,282.72437,-0.01242,-0.00081,-0.00291,1.52000,7.13000,5.67168,2198.00000,1.01000
603881.014615117,6764037.72826701,250.20113,0.01244,0.00063,0.00123,-1.01000,3.09000,4.74657,2208.00000,-3.57000
603924.963842513,6764076.94755944,258.69006,0.02797,0.00151,0.00118,-1.77000,1.43000,3.64697,2212.00000,-4.04000
603970.067288424,6764117.30781945,29.05460,0.07467,0.00131,0.00223,-1.01000,1.12000,1.84279,2213.00000,-1.01000
604014.536775089,6764157.62962137,0.00000,0.02496,-0.00021,-0.00146,4.04000,2.15000,1.43210,2209.00000,4.04000
604059.124875291,6764197.68612465,262.87500,0.02806,-0.00007,0.00069,1.01000,2.86000,2.88464,2211.00000,0.40000
604103.372393773,6764237.39288334,303.69006,0.06541,0.00081,0.00106,0.00000,1.43000,2.58054,2213.00000,-0.79000
604147.901103896,6764277.62523291,348.69006,0.09332,0.00052,0.00073,1.01000,3.09000,2.73684,2212.00000,1.01000
604170.539514591,6764297.96887151,358.02505,0.09332,0.00217,-0.00032,2.02000,9.19000,5.18135,2210.00000,2.02000
603839.852111651,6763994.01887683,282.72437,-0.01242,-0.00081,-0.00291,1.52000,7.13000,5.67168,2198.00000,1.01000
603882.432747274,6763953.81323117,329.74356,0.00933,-0.00028,-0.00014,3.04000,3.37000,4.96242,2208.00000,3.04000
603926.762764708,6763911.82082539,5.71059,0.07472,0.00056,0.00069,2.02000,3.37000,3.59413,2212.00000,2.02000
603977.768371476,6763863.37155265,11.30993,0.04992,-0.00079,-0.00024,3.04000,4.49000,4.55526,2213.00000,3.04000
604020.577139609,6763821.92354808,355.81509,0.10257,0.00060,0.00084,2.02000,5.04000,7.32055,2218.00000,2.02000
604063.680358092,6763779.5370872,6.34019,0.11179,0.00076,0.00110,2.02000,4.76000,6.45795,2223.00000,2.02000
604106.228818046,6763737.64335516,355.81509,0.12708,0.00008,-0.00049,4.04000,4.21000,7.32055,2227.00000,4.04000
604148.308385047,6763695.81959986,16.55707,0.11479,-0.00135,0.00137,7.05000,3.82000,6.87816,2232.00000,7.05000
604191.849021375,6763652.92336946,51.34019,0.07447,-0.00210,0.00089,9.04000,4.21000,6.84608,2233.00000,9.04000
604234.315895634,6763611.16867373,70.11484,0.05249,-0.00077,-0.00004,10.02000,5.89000,8.87716,2231.00000,10.02000
604276.4837333,6763569.26709271,59.93142,0.06811,-0.00576,-0.00218,14.85000,9.43000,7.81308,2225.00000,14.85000
604319.301760272,6763527.02692685,342.89728,0.16020,-0.00320,-0.00554,12.94000,9.23000,9.64907,2228.00000,12.94000
604362.510178542,6763484.43243298,295.97440,0.13295,-0.00030,-0.00135,4.55000,8.53000,7.72045,2243.00000,3.97000
604405.011536229,6763442.4572947,290.09521,0.05595,0.00026,-0.00088,2.70000,7.13000,7.76893,2250.00000,1.99000
604447.789350729,6763400.29102151,289.65381,0.05577,0.00120,0.00003,1.69000,4.29000,5.30828,2257.00000,-0.40000
604490.551742816,6763358.08631335,264.80557,0.00312,-0.00055,-0.00111,5.30000,3.65000,1.97688,2258.00000,3.97000
604533.566082439,6763315.75086529,333.43494,-0.01249,-0.00037,-0.00025,4.80000,3.93000,1.60105,2260.00000,3.57000
604575.831330675,6763274.25552955,324.46231,0.01561,-0.00203,-0.00294,5.05000,10.62000,4.61074,2261.00000,5.05000
604618.135597331,6763232.20163719,304.28687,0.06764,-0.00034,-0.00335,4.04000,12.68000,9.44852,2269.00000,4.04000
604661.65553776,6763189.49104131,290.55603,0.02172,0.00121,-0.00225,2.02000,2.15000,3.05669,2276.00000,2.02000
604704.160568422,6763148.11194766,329.62088,0.00312,-0.00181,-0.00065,3.04000,4.29000,5.99683,2279.00000,3.04000
604746.385852059,6763106.0291565,326.30994,0.09316,0.00025,-0.00046,1.01000,5.00000,6.42860,2286.00000,1.01000
604785.975275892,6763060.83670896,303.11133,0.09240,-0.00225,0.00150,-2.02000,9.93000,9.73818,2293.00000,-4.04000
604822.42141851,6763012.17996769,311.26862,0.13167,0.00156,0.00266,-3.54000,4.29000,11.51501,2306.00000,-5.05000
604857.223506845,6762964.42071909,356.82016,0.11179,0.00164,0.00413,0.00000,-2.81000,6.42860,2315.00000,0.00000
604892.479285998,6762915.65314049,3.57633,0.12392,-0.00146,-0.00053,8.05000,1.43000,11.33143,2322.00000,8.05000
604928.040160389,6762866.89483931,0.00000,0.19610,0.00117,0.00000,8.05000,0.00000,11.99690,2332.00000,8.05000
604963.477591954,6762818.4994169,24.67686,0.16032,0.00037,0.00128,8.05000,-1.97000,7.25166,2338.00000,8.05000
604998.342032346,6762770.61889486,69.22775,0.03421,-0.00064,0.00230,4.04000,-1.69000,5.53612,2341.00000,4.04000
605034.208048283,6762721.22767273,341.56506,0.01875,-0.00115,-0.00052,-2.02000,1.43000,1.13226,2338.00000,0.00000
605069.431907153,6762672.58383121,304.56253,0.11125,0.00271,0.00234,-5.80000,2.86000,9.69055,2350.00000,-6.05000
605104.404799189,6762624.38788398,16.69924,0.09950,0.00150,0.00411,-1.01000,-1.97000,3.73337,2356.00000,-1.01000
605139.672254375,6762575.96776098,41.82017,0.05919,0.00039,-0.00122,3.04000,-0.69000,4.55526,2354.00000,3.04000
605175.359455091,6762526.96847524,39.80557,0.03746,0.00136,0.00114,0.00000,-1.04000,2.79462,2356.00000,0.00000
605210.040996079,6762479.52468185,302.90524,0.03435,-0.00187,0.00125,-0.25000,4.29000,3.62065,2356.00000,-1.99000
605245.866964778,6762430.64827889,302.19574,0.03431,0.00027,0.00138,-1.27000,4.29000,5.69395,2362.00000,-3.04000
603837.605547354,6763994.94935087,282.72437,-0.01242,-0.00081,-0.00291,1.52000,7.13000,5.67168,2198.00000,1.01000
603794.718998785,6764036.69719622,280.17551,0.01544,0.00078,-0.00018,1.52000,7.13000,7.05858,2195.00000,1.19000
603751.233270505,6764078.86815741,284.74356,-0.00000,-0.00206,-0.00163,4.55000,9.93000,7.00048,2187.00000,3.17000
603707.742973657,6764119.75633731,291.80139,-0.02808,-0.00222,-0.00173,5.05000,7.83000,1.92769,2183.00000,4.36000
603665.708831385,6764160.59190247,243.43495,-0.01873,0.00050,0.00137,2.02000,3.93000,2.40079,2185.00000,-0.40000
603576.408324771,6764243.77133841,315.00000,0.08684,-0.00183,-0.00186,3.04000,7.13000,7.05413,2172.00000,3.04000
603533.315344087,6764284.95770999,335.55603,0.03435,-0.00090,-0.00202,4.04000,5.00000,2.16243,2168.00000,4.04000
603489.972768385,6764325.97079975,348.69006,0.05616,0.00047,-0.00047,2.02000,2.81000,2.73684,2167.00000,2.02000
603445.832575035,6764367.74857363,3.01279,0.05305,-0.00030,-0.00095,3.04000,1.69000,3.40264,2164.00000,3.04000
603403.38255632,6764408.26352608,5.71059,0.07784,0.00056,0.00069,2.02000,0.56000,3.59413,2163.00000,2.02000
603360.909437654,6764450.92532114,334.79889,0.11457,0.00096,0.00089,1.52000,1.43000,6.69739,2159.00000,1.01000
603320.947692826,6764497.02959207,327.09476,0.09322,-0.00091,-0.00011,2.02000,4.29000,7.21260,2151.00000,2.02000
603283.841997986,6764545.0654205,319.08563,0.04055,-0.00055,-0.00007,1.52000,2.86000,3.54948,2146.00000,1.01000
603247.82673839,6764590.93746811,310.91437,0.05607,0.00032,0.00010,0.51000,2.86000,3.54948,2143.00000,0.00000
603210.26641658,6764637.78950809,315.00000,0.07147,0.00052,-0.00010,0.00000,2.86000,4.54827,2139.00000,0.00000
603173.468191688,6764685.25485509,312.39743,0.04986,-0.00028,0.00070,0.00000,4.29000,5.55895,2131.00000,-1.01000
603136.54949177,6764732.50031389,322.12500,0.05611,-0.00033,0.00012,0.00000,2.86000,4.07606,2126.00000,0.00000
603099.400136537,6764779.71935685,329.62088,0.09013,0.00115,0.00029,0.00000,2.86000,5.99683,2122.00000,0.00000
603062.693720486,6764826.23925895,338.19861,0.05922,-0.00103,-0.00061,2.02000,3.58000,5.76572,2115.00000,2.02000
603024.684040183,6764873.89684607,329.03625,0.07780,0.00022,-0.00002,1.01000,2.15000,5.20577,2111.00000,1.01000
602988.490391812,6764920.07601056,302.19574,0.08688,0.00006,-0.00047,0.00000,4.29000,5.69395,2102.00000,-1.01000
602949.66701576,6764968.44481136,298.07251,0.05283,0.00007,0.00076,-0.51000,5.71000,6.06492,2097.00000,-1.59000
602913.744223968,6765013.90765,317.29059,0.05291,0.00046,0.00036,0.00000,5.00000,6.30978,2091.00000,0.00000
602876.667354646,6765062.55669013,319.57391,0.08386,-0.00071,0.00030,0.00000,4.29000,6.32476,2084.00000,0.00000
602839.390814412,6765110.41817807,309.28943,0.05603,0.00037,0.00025,-0.51000,2.86000,5.07621,2079.00000,-1.01000
602802.235968837,6765157.46643302,312.27368,0.06223,0.00075,0.00070,-0.34000,2.86000,5.30828,2077.00000,-1.01000
602765.562207206,6765203.82576189,335.22485,0.05296,0.00045,0.00100,0.00000,2.15000,5.11357,2069.00000,0.00000
602728.56826118,6765251.27135383,338.74951,0.06532,0.00114,0.00153,0.00000,1.43000,6.88273,2064.00000,0.00000
602691.552401958,6765298.25374949,336.80139,0.08994,-0.00047,0.00151,1.01000,1.43000,6.78608,2057.00000,1.01000
603365.466459262,6763878.82858295,17.59242,0.14811,-0.00251,-0.00074,18.57000,2.86000,7.65532,2176.00000,19.47000
603408.414967941,6763919.96800241,271.97491,0.00310,-0.00108,-0.00182,14.38000,7.13000,5.18135,2175.00000,10.22000
603452.123636456,6763961.02104104,236.68936,-0.05874,0.00018,0.00023,4.30000,5.71000,7.45635,2184.00000,-4.76000
