597107.4736,6739765.02
597106.4749,6739764.969
597105.4761,6739764.918
597104.4774,6739764.868
597103.4787,6739764.817
597102.48,6739764.766
597101.4813,6739764.716
597100.4826,6739764.665
597099.4839,6739764.614
597098.4851,6739764.564
597097.4864,6739764.513
597096.4877,6739764.462
597095.489,6739764.412
597094.4903,6739764.361
597093.4916,6739764.31
597092.4929,6739764.26
597091.4941,6739764.209
597090.4954,6739764.158
597089.4967,6739764.107
597088.498,6739764.057
597087.4993,6739764.006
597086.5006,6739763.955
597085.5019,6739763.905
597084.5031,6739763.854
597083.5044,6739763.803
597082.5057,6739763.753
597081.507,6739763.702
597080.5083,6739763.651
597079.5096,6739763.601
597078.5109,6739763.55
597077.5121,6739763.499
597076.5134,6739763.449
597075.5147,6739763.398
597074.516,6739763.347
597073.5173,6739763.296
597072.5186,6739763.246
597071.5199,6739763.195
597070.5211,6739763.144
597069.5224,6739763.094
597068.5237,6739763.043
597067.525,6739762.992
597066.5263,6739762.942
597065.5276,6739762.891
597064.5288,6739762.84
597063.5301,6739762.79
597062.5314,6739762.739
597061.5327,6739762.688
597060.534,6739762.638
597059.5353,6739762.587
597058.5366,6739762.536
597057.5378,6739762.485
597056.5391,6739762.435
597055.5404,6739762.384
597054.5417,6739762.333
597053.543,6739762.283
597052.5443,6739762.232
597051.5456,6739762.181
597050.5468,6739762.131
597049.5481,6739762.08
597048.5494,6739762.029
597047.5507,6739761.979
597046.552,6739761.928
597045.5533,6739761.877
597044.5546,6739761.827
597043.5558,6739761.776
597042.5571,6739761.725
597041.5584,6739761.674
597040.5597,6739761.624
597039.561,6739761.573
597038.5623,6739761.522
597037.5636,6739761.472
597036.5648,6739761.421
597035.5661,6739761.37
597034.5674,6739761.32
597033.5687,6739761.269
597032.57,6739761.218
597031.5713,6739761.168
597030.5726,6739761.117
597029.5738,6739761.066
597028.5751,6739761.016
597027.5764,6739760.965
597026.5777,6739760.914
597025.579,6739760.863
597024.5803,6739760.813
597023.5816,6739760.762
597022.5828,6739760.711
597021.5841,6739760.661
597020.5854,6739760.61
597019.5867,6739760.559
597018.588,6739760.509
597017.5893,6739760.458
597016.5905,6739760.407
597015.5918,6739760.357
597014.5931,6739760.306
597013.5944,6739760.255
597012.5957,6739760.205
597011.597,6739760.154
597010.5983,6739760.103
597009.5995,6739760.052
597008.6008,6739760.002
597007.6021,6739759.951
597006.6034,6739759.9
597005.6047,6739759.85
597004.606,6739759.799
597003.6073,6739759.748
597002.6085,6739759.698
597001.6098,6739759.647
597000.6111,6739759.596
596999.6124,6739759.546
596998.6137,6739759.495
596997.615,6739759.444
596996.6163,6739759.394
596995.6175,6739759.343
596994.6188,6739759.292
596993.6201,6739759.241
596992.6214,6739759.191
596991.6227,6739759.14
596990.624,6739759.089
596989.6253,6739759.039
596988.6265,6739758.988
596987.6278,6739758.937
596986.6291,6739758.887
596985.6304,6739758.836
596984.6317,6739758.785
596983.633,6739758.735
596982.6343,6739758.684
596981.6355,6739758.633
596980.6368,6739758.583
596979.6381,6739758.532
596978.6394,6739758.481
596977.6407,6739758.43
596976.642,6739758.38
596975.6433,6739758.329
596974.6445,6739758.278
596973.6458,6739758.228
596972.6471,6739758.177
596971.6484,6739758.126
596970.6497,6739758.076
596969.651,6739758.025
596968.6523,6739757.974
596967.6535,6739757.924
596966.6548,6739757.873
596965.6561,6739757.822
596964.6574,6739757.772
596963.6587,6739757.721
596962.66,6739757.67
596961.6612,6739757.619
596960.6625,6739757.569
596959.6638,6739757.518
596958.6651,6739757.467
596957.6664,6739757.417
596956.6677,6739757.366
596955.669,6739757.315
596954.6702,6739757.265
596953.6715,6739757.214
596952.6728,6739757.163
596951.6741,6739757.113
596950.6754,6739757.062
596949.6767,6739757.011
596948.678,6739756.961
596947.6792,6739756.91
596946.6805,6739756.859
596945.6818,6739756.808
596944.6831,6739756.758
596943.6844,6739756.707
596942.6857,6739756.656
596941.687,6739756.606
596940.6882,6739756.555
596939.6895,6739756.504
596938.6908,6739756.454
596937.6921,6739756.403
596936.6934,6739756.352
596935.7082,6739756.372
596934.801,6739756.792
596933.8937,6739757.213
596932.9865,6739757.633
596932.0792,6739758.054
596931.172,6739758.474
596930.2647,6739758.895
596929.3575,6739759.316
596928.4502,6739759.736
596927.543,6739760.157
596926.6357,6739760.577
596925.7285,6739760.998
596924.8212,6739761.419
596923.914,6739761.839
596923.0067,6739762.26
596922.0995,6739762.68
596921.1922,6739763.101
596920.285,6739763.521
596919.3777,6739763.942
596918.4704,6739764.363
596917.5632,6739764.783
596916.6559,6739765.204
596915.7487,6739765.624
596914.8414,6739766.045
596913.9342,6739766.466
596913.0269,6739766.886
596912.1197,6739767.307
596911.2124,6739767.727
596910.3052,6739768.148
596909.3979,6739768.569
596908.4907,6739768.989
596907.5834,6739769.41
596906.6762,6739769.83
596905.7689,6739770.251
596904.8617,6739770.671
596903.9544,6739771.092
596903.0472,6739771.513
596902.1399,6739771.933
596901.2326,6739772.354
596900.3254,6739772.774
596899.4181,6739773.195
596898.5109,6739773.616
596897.6036,6739774.036
596896.6964,6739774.457
596895.7891,6739774.877
596894.8819,6739775.298
596893.9746,6739775.719
596893.0674,6739776.139
596892.1601,6739776.56
596891.2529,6739776.98
596890.3456,6739777.401
596889.4384,6739777.821
596888.5311,6739778.242
596887.6239,6739778.663
596886.7166,6739779.083
596885.8094,6739779.504
596884.9021,6739779.924
596883.9949,6739780.345
596883.0876,6739780.766
596882.1803,6739781.186
596881.2731,6739781.607
596880.3658,6739782.027
596879.4586,6739782.448
596878.5513,6739782.868
596877.6441,6739783.289
596876.7368,6739783.71
596875.8296,6739784.13
596874.9223,6739784.551
596874.0151,6739784.971
596873.1078,6739785.392
596872.2006,6739785.813
596871.2933,6739786.233
596870.3861,6739786.654
596869.4788,6739787.074
596868.5716,6739787.495
596867.6643,6739787.916
596866.7571,6739788.336
596865.8498,6739788.757
596864.9426,6739789.177
596864.0353,6739789.598
596863.128,6739790.018
596862.2208,6739790.439
596861.3135,6739790.86
596860.4063,6739791.28
596859.499,6739791.701
596858.5918,6739792.121
596857.6845,6739792.542
596856.7773,6739792.963
596855.87,6739793.383
596854.9628,6739793.804
596854.0555,6739794.224
596853.1483,6739794.645
596852.241,6739795.065
596851.3338,6739795.486
596850.4265,6739795.907
596849.5193,6739796.327
596848.612,6739796.748
596847.7048,6739797.168
596846.7975,6739797.589
596845.8902,6739798.01
596844.983,6739798.43
596844.0757,6739798.851
596843.1685,6739799.271
596842.2612,6739799.692
596841.354,6739800.113
596840.4467,6739800.533
596839.5395,6739800.954
596838.6322,6739801.374
596837.725,6739801.795
596836.8177,6739802.215
596835.9105,6739802.636
596835.0032,6739803.057
596834.096,6739803.477
596833.1887,6739803.898
596832.2815,6739804.318
596831.3742,6739804.739
596830.467,6739805.16
596829.5597,6739805.58
596828.6525,6739806.001
596827.7452,6739806.421
596826.8379,6739806.842
596825.9307,6739807.262
596825.0234,6739807.683
596824.1162,6739808.104
596823.2089,6739808.524
596822.3017,6739808.945
596821.3944,6739809.365
596820.4872,6739809.786
596819.5799,6739810.207
596818.6727,6739810.627
596817.7654,6739811.048
596816.8582,6739811.468
596815.9509,6739811.889
596815.0437,6739812.31
596814.1364,6739812.73
596813.2292,6739813.151
596812.3219,6739813.571
596811.4147,6739813.992
596810.5074,6739814.412
596809.6002,6739814.833
596808.6929,6739815.254
596807.7856,6739815.674
596806.8784,6739816.095
596805.9711,6739816.515
596805.0639,6739816.936
596804.1566,6739817.357
596803.2494,6739817.777
596802.3421,6739818.198
596801.4349,6739818.618
596800.5276,6739819.039
596799.6204,6739819.459
596798.7131,6739819.88
596797.8059,6739820.301
596796.8986,6739820.721
596795.9914,6739821.142
596795.0841,6739821.562
596794.1769,6739821.983
596793.2696,6739822.404
596792.3624,6739822.824
